14225	friedrich_literatur_1780
1359	friedrich_publicum01_1753
944	friedrich_publicum03_1753
66142	fritsch_tractatus_1669
40484	froelich_virginia01_1820
27238	froelich_virginia02_1820
46753	fuechsel_entwurf_1773
20426	fuhlrott_neanderthaler_1865
90150	furttenbach_buechsenmeister_1643
239230	furttenbach_kunstspiegel_1663
6504	gabelentz_ostasiatische_1881
16235	gall_luege_1910
180543	gall_untersuchungen_1791
286346	ganswindt_faerberei_1889
79956	garve_sammlung_1779
15432	gauss_lehrsaetze_1840
4046	gauss_theoria_1831
18284	geier_schuetz_1672
426873	geise_corpus_1703
23681	gellert_leben01_1747
32678	gellert_leben02_1748
7796	genee_fledermaus_1874
2015	george_algabal_1892
7120	george_seele_1897
58051	gerber_staatsrecht_1865
35457	gercke_torpedowaffe_1898
73367	gerland_naturvoelker_1868
11632	gerstaecker_germelshausen_1910
7057	gerstaecker_schiesswaffen_1848
20196	gerstenberg_ugolino_1768
8093	gerstner_baukunst_1789
340968	gerstner_mechanik01_1831
262584	gerstner_mechanik02_1832
305653	gerstner_mechanik03_1834
13366	gessert_schulzucht_1826
93721	gessner_buchdruckerkunst01_1740
107223	gessner_buchdruckerkunst02_1740
125285	gessner_buchdruckerkunst03_1741
110499	gessner_buchdruckerkunst04_1745
19642	gessner_idyllen_1756
7990	gizycki_buergerpflicht_1895
210783	gladov_modesprach_1727
11443	glassbrenner_weihnachtsmarkt_1847
20797	glauber_furni01_1646
17827	glauber_furni03_1648
30432	glauber_furni04_1648
16793	glauber_furni05_1649
312841	glauber_opera01_1658
241063	glauber_opera02_1659
56057	gleditsch_abhandlungen01_1789
63087	gleditsch_abhandlungen02_1789
67199	gleditsch_abhandlungen03_1789
10725	gleim_versuch01_1744
12583	gleim_versuch02_1745
161626	glueck_pandecten01_1790
40817	glueck_pandecten01verbesserungen_1798
169115	glueck_pandecten02_1791
51507	glueck_pandecten02verbesserungen_1800
17768	gluemer_arm_1910
57096	goerres_revolution_1819
67747	goerres_volksbuecher_1807
13199	goerres_wunderhorn_1809
63780	goethe_divan_1819
136415	goethe_farbenlehre01_1810
160422	goethe_farbenlehre02_1810
37904	goethe_faust01_1808
59233	goethe_faust02_1832
18431	goethe_faustfragment_1790
35692	goethe_goetz_1773
18048	goethe_iphigenie_1787
79052	goethe_leben01_1811
87504	goethe_leben02_1812
80237	goethe_leben03_1814
50442	goethe_lehrjahre01_1795
51443	goethe_lehrjahre02_1795
52206	goethe_lehrjahre03_1795
74502	goethe_lehrjahre04_1796
10774	goethe_melusine_1910
11705	goethe_metamorphose_1790
49301	goethe_reineke_1794
30709	goethe_torquato_1790
